Id,MS Zoning,Street,Lot Shape,Land Contour,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating,Heating QC,Central Air,Electrical,Kitchen Qual,Functional,Fireplace Qu,Garage Type,Garage Finish,Garage Qual,Garage Cond,Paved Drive,Sale Type,Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Mas Vnr Area,Total Bsmt SF,Gr Liv Area,Bsmt Full Bath,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Yr Blt,Garage Cars,Garage Area,Wood Deck SF,Open Porch SF,SalePrice
1630,RL,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,WD ,66.3,7655,6,1993,1994,0.0,903.0,1642,0.0,2,1,7,1,1993.0,2.0,392.0,290,84,168000
191,RM,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,Fa,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Min1,None,Detchd,Unf,TA,TA,Y,WD ,60.0,10560,6,1922,1994,0.0,738.0,1470,0.0,1,1,6,0,1970.0,2.0,624.0,0,0,140750
1626,RL,Pave,Reg,Lvl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,60.0,7500,6,1999,2003,0.0,938.0,2299,0.0,3,1,7,1,1999.0,2.0,482.0,188,30,204000
59,RL,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,WD ,71.8,9505,7,2001,2001,180.0,884.0,2035,0.0,2,1,8,1,2001.0,2.0,434.0,144,48,222500
2632,RL,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,SFoyer,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,69.0,10205,5,1962,1962,0.0,925.0,999,1.0,1,0,6,0,1962.0,1.0,300.0,150,72,134500
1835,FV,Pave,IR1,Lvl,Somerst,Norm,Norm,TwnhsE,1Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,45.0,4379,8,2004,2004,0.0,1378.0,1378,1.0,2,0,6,1,2004.0,2.0,540.0,160,56,214000
2675,RM,Pave,Reg,Lvl,OldTown,Artery,Norm,2fmCon,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,Gd,TA,Mn,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD ,65.0,7800,5,1939,1950,0.0,793.0,1118,1.0,1,0,5,1,1939.0,2.0,410.0,0,0,119900
1503,RL,Pave,Reg,Lvl,Edwards,Norm,Norm,Duplex,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,N,FuseF,Fa,Typ,None,None,None,None,None,Y,WD ,92.0,12108,4,1955,1955,270.0,1440.0,1440,0.0,2,0,8,0,1955.0,0.0,0.0,0,0,118000
1963,RL,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,WD ,70.0,7000,5,1960,2002,45.0,1010.0,1134,0.0,1,0,6,0,1960.0,1.0,254.0,0,16,135000
1352,RL,Pave,Reg,Bnk,BrkSide,Norm,Norm,1Fam,1.5Fin,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,N,WD ,64.0,13053,6,1923,2000,0.0,833.0,1848,0.0,1,1,8,1,1922.0,2.0,370.0,0,0,207000
1519,RL,Pave,Reg,Bnk,SWISU,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,No,Rec,Unf,GasA,Fa,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD ,60.0,8400,6,1925,1950,0.0,1181.0,1694,0.0,2,0,7,1,1925.0,2.0,576.0,342,0,136500
1305,RM,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,Fa,TA,Y,WD ,50.0,6000,4,1954,2000,0.0,901.0,901,0.0,1,0,4,0,1954.0,1.0,281.0,0,0,107900
2014,RM,Pave,Reg,Lvl,BrkSide,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,BrkTil,TA,TA,No,LwQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,TA,TA,Y,WD ,62.1,6240,6,1938,1950,0.0,861.0,1409,1.0,1,1,6,1,1968.0,2.0,528.0,225,0,126000
1,RL,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,BrkFace,Plywood,Stone,TA,TA,CBlock,TA,Gd,Gd,BLQ,Unf,GasA,Fa,Y,SBrkr,TA,Typ,Gd,Attchd,Fin,TA,TA,P,WD ,141.0,31770,6,1960,1960,112.0,1080.0,1656,1.0,1,0,7,2,1960.0,2.0,528.0,210,62,215000
1052,RL,Pave,Reg,Lvl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Ex,BuiltIn,Fin,TA,TA,Y,New,96.0,12474,10,2007,2008,272.0,1682.0,2332,1.0,2,1,9,1,2008.0,3.0,846.0,196,134,426000
622,RL,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Gd,Attchd,Unf,TA,TA,Y,WD ,80.0,9600,5,1950,2007,0.0,1113.0,1113,0.0,1,0,5,1,1950.0,1.0,264.0,0,80,147000
913,RL,Pave,Reg,Lvl,Crawfor,Norm,Norm,1Fam,1Story,Gable,CompShg,Stucco,Stucco,None,Gd,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Detchd,Unf,TA,TA,Y,WD ,64.0,8574,6,1916,2000,0.0,816.0,1232,0.0,1,0,6,1,1916.0,2.0,440.0,0,0,147500
1058,RL,Pave,IR1,Lvl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,104.0,14418,9,2007,2007,480.0,1950.0,1950,1.0,2,0,7,1,2007.0,3.0,706.0,156,207,383000
2348,RL,Pave,Reg,Lvl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,80.0,10400,7,1988,1988,102.0,1845.0,1872,0.0,2,0,6,1,1988.0,2.0,604.0,197,39,241500
1527,RL,Pave,Reg,Lvl,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,TA,BrkTil,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,63.0,15564,6,1914,1995,0.0,676.0,1264,0.0,1,0,6,0,1994.0,2.0,400.0,424,0,147500
1011,RL,Pave,IR1,HLS,StoneBr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,Fin,TA,TA,Y,WD ,101.0,13543,8,2005,2005,130.0,1168.0,2500,0.0,3,1,9,1,2005.0,3.0,683.0,192,32,355000
1332,RM,Pave,Reg,Lvl,BrkSide,Norm,Norm,1Fam,1.5Unf,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,None,None,None,None,Y,WD ,50.0,6130,5,1924,1950,0.0,784.0,784,1.0,1,0,5,0,1924.0,0.0,0.0,0,0,109500
709,RM,Pave,Reg,Lvl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,BrkTil,None,None,None,None,None,GasA,Fa,N,FuseA,TA,Typ,None,Detchd,Unf,TA,Fa,N,WD ,50.0,5925,2,1940,1950,0.0,0.0,612,0.0,1,0,4,0,1965.0,1.0,308.0,0,0,45000
209,RL,Pave,Reg,Lvl,ClearCr,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,COD,115.6,24090,7,1940,1950,0.0,1032.0,2403,0.0,2,0,10,2,1940.0,1.0,349.0,56,0,244400
619,RL,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,Stone,TA,TA,CBlock,TA,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,Fin,TA,TA,Y,WD ,80.0,9600,6,1953,1953,238.0,1416.0,1644,1.0,1,0,7,2,1953.0,2.0,418.0,110,0,167000
2150,RL,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,Fin,TA,TA,Y,WD ,65.0,8158,7,2002,2002,214.0,860.0,1729,0.0,2,1,7,0,2002.0,2.0,542.0,386,63,200000
2704,RL,Pave,IR1,Lvl,SWISU,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Shng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,P,WD ,50.0,5220,5,1936,1950,0.0,830.0,879,0.0,1,0,4,0,1936.0,1.0,180.0,0,108,80000
2839,RL,Pave,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,Hip,CompShg,WdShing,Plywood,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,N,WD ,60.0,8172,5,1955,1990,0.0,864.0,864,1.0,1,0,5,0,1957.0,2.0,572.0,0,0,115000
1242,RL,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,Gd,TA,No,LwQ,Unf,GasA,Gd,Y,FuseA,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,WD ,72.0,9000,6,1956,1956,74.0,1196.0,1196,1.0,1,0,6,1,1956.0,1.0,297.0,0,44,139000
2714,RL,Pave,Reg,Lvl,Sawyer,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,74.0,7844,6,1978,1978,203.0,672.0,1400,0.0,1,1,6,1,1978.0,2.0,440.0,0,0,149500
799,RL,Pave,Reg,Lvl,Edwards,Artery,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Mn,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,Fa,Po,P,WD ,60.0,9084,4,1940,1950,0.0,755.0,1510,1.0,1,0,7,1,1940.0,1.0,296.0,120,0,108000
1260,RL,Pave,Reg,Lvl,OldTown,Norm,Norm,2fmCon,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,BrkTil,None,None,None,None,None,GasA,TA,N,FuseA,TA,Typ,None,None,None,None,None,N,WD ,60.0,10800,4,1900,2000,0.0,0.0,1294,0.0,2,0,7,0,1900.0,0.0,0.0,220,114,106250
2107,RL,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,74.0,8556,7,2006,2006,0.0,1240.0,1240,0.0,2,0,5,0,2006.0,3.0,826.0,140,93,194000
2486,RL,Pave,Reg,Lvl,Sawyer,RRAe,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,No,LwQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,70.0,9100,5,1962,1962,51.0,988.0,988,1.0,1,0,6,0,1977.0,2.0,624.0,0,0,129500
1911,RL,Pave,Reg,Lvl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,63.0,8668,5,1968,1968,0.0,1560.0,1560,0.0,2,0,8,0,1968.0,3.0,792.0,0,0,126000
896,RL,Pave,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,Fa,TA,Mn,Rec,Unf,GasA,TA,Y,FuseA,TA,Min1,None,Attchd,RFn,TA,TA,Y,WD ,70.0,11767,5,1950,1950,0.0,1078.0,1368,1.0,1,0,6,0,1950.0,1.0,195.0,0,41,120000
272,RL,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,70.0,8400,7,2004,2005,109.0,1473.0,1484,1.0,2,0,7,0,2004.0,2.0,606.0,0,35,213000
2521,RL,Pave,IR1,Lvl,Greens,Norm,Norm,TwnhsE,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,None,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Fa,Attchd,Fin,TA,TA,Y,WD ,40.0,3874,8,1980,1980,0.0,1226.0,1226,1.0,1,0,4,1,1980.0,2.0,484.0,133,78,190000
2324,RL,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,67.6,8076,6,1993,1994,112.0,1160.0,1169,0.0,2,0,6,1,1993.0,2.0,402.0,0,26,183500
1953,RL,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,Av,Rec,ALQ,GasA,TA,Y,SBrkr,TA,Typ,TA,BuiltIn,Unf,TA,TA,Y,WD ,93.0,10090,7,1963,1999,364.0,725.0,1651,0.0,2,0,6,2,1963.0,1.0,276.0,460,46,172000
887,RL,Pave,Reg,Lvl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Mn,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,Gd,Detchd,Unf,Fa,Fa,Y,WD ,67.0,8877,4,1938,1958,0.0,816.0,816,1.0,1,0,3,1,1958.0,1.0,288.0,0,0,100000
1479,RL,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Attchd,RFn,TA,TA,Y,WD ,85.0,11058,7,2007,2007,212.0,1564.0,1564,0.0,2,0,6,0,2007.0,3.0,814.0,0,24,218836
1317,RM,Pave,Reg,Lvl,OldTown,Norm,Norm,2fmCon,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,Fa,TA,No,Unf,Unf,GasA,Ex,N,SBrkr,TA,Typ,TA,Detchd,Unf,Gd,TA,Y,WD ,60.0,10800,6,1905,2000,0.0,482.0,1912,0.0,2,0,7,1,2003.0,2.0,672.0,0,25,163000
1750,RL,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,New,59.0,10936,7,2006,2006,0.0,1510.0,1525,0.0,2,1,6,1,2006.0,2.0,534.0,100,18,206580
2815,RL,Pave,Reg,Lvl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,New,65.0,8461,6,2005,2006,0.0,728.0,1456,0.0,2,1,8,1,2005.0,2.0,390.0,0,24,163990
2692,RM,Pave,Reg,Lvl,IDOTRR,Norm,Norm,1Fam,2Story,Gable,CompShg,AsbShng,Plywood,None,Fa,Gd,BrkTil,Fa,Fa,No,Unf,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,N,WD ,60.0,7518,5,1910,2004,0.0,396.0,1330,0.0,1,0,7,0,2001.0,1.0,390.0,0,72,116500
1090,RL,Pave,IR1,Lvl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,BuiltIn,Fin,TA,TA,Y,WD ,67.4,8010,7,2002,2003,0.0,840.0,1720,0.0,2,1,7,1,2002.0,2.0,400.0,138,48,188000
1912,RL,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,SFoyer,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Basment,Fin,TA,TA,Y,WD ,73.5,10050,5,1966,1966,87.0,793.0,1280,0.0,2,0,6,1,1966.0,2.0,432.0,140,40,175000
1634,RL,Pave,IR1,Lvl,StoneBr,Norm,Norm,TwnhsE,1Story,Gable,CompShg,CemntBd,CmentBd,None,Gd,TA,CBlock,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Attchd,RFn,TA,TA,Y,WD ,38.0,4740,8,1988,1988,0.0,1166.0,1179,1.0,2,0,5,0,1988.0,2.0,480.0,0,108,182000
1974,RM,Pave,Reg,Bnk,OldTown,Artery,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,Gd,Gd,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,RFn,TA,TA,Y,WD ,60.0,6978,5,1926,1980,0.0,850.0,960,0.0,1,0,5,0,1981.0,2.0,576.0,0,0,103000
1764,RL,Pave,Reg,Lvl,NoRidge,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,RFn,TA,TA,Y,WD ,77.5,11400,10,2001,2002,705.0,2633.0,2633,1.0,2,1,8,2,2001.0,3.0,804.0,314,140,466500
634,RL,Pave,IR1,Lvl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,Gd,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,Gd,Typ,None,Attchd,Unf,TA,TA,Y,WD ,66.0,9240,6,1959,1998,0.0,988.0,988,1.0,2,0,6,0,1959.0,1.0,297.0,156,0,149500
1683,RL,Pave,Reg,Lvl,NPkVill,Norm,Norm,Twnhs,1Story,Gable,CompShg,Plywood,Brk Cmn,None,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Attchd,Unf,TA,TA,Y,WD ,24.0,2304,7,1978,1978,0.0,1061.0,1055,0.0,2,0,4,0,1978.0,1.0,319.0,108,32,142500
2199,RL,Pave,Reg,Lvl,Crawfor,Norm,Norm,1Fam,1Story,Hip,CompShg,Stucco,Plywood,None,TA,TA,PConc,TA,TA,Mn,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,54.0,7223,5,1926,1950,0.0,1290.0,1422,0.0,1,0,6,0,1973.0,1.0,352.0,0,0,136500
2789,RH,Pave,IR1,Lvl,Landmrk,Norm,Norm,Twnhs,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,54.2,3612,6,1993,1994,0.0,630.0,1320,0.0,2,1,5,0,1993.0,2.0,484.0,0,48,137000
1018,RL,Pave,IR1,Lvl,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Wd Sdng,BrkFace,Gd,TA,CBlock,Gd,Gd,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Ex,Attchd,RFn,TA,TA,Y,WD ,63.0,12680,7,1988,1988,102.0,1675.0,1688,1.0,2,0,6,1,1988.0,2.0,528.0,0,48,226500
14,RL,Pave,Reg,Lvl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,Po,Attchd,Unf,TA,TA,Y,WD ,85.0,10176,7,1990,1990,0.0,1300.0,1341,1.0,1,1,5,1,1990.0,2.0,506.0,192,0,171500
2782,RL,Pave,IR1,Lvl,CollgCr,Norm,Norm,1Fam,SLvl,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Av,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,55.0,10780,5,1976,1976,0.0,911.0,954,0.0,1,0,6,0,1976.0,2.0,576.0,0,0,132500
2626,RL,Pave,Reg,Lvl,NAmes,Norm,Norm,Duplex,1Story,Gable,CompShg,Stucco,Stucco,BrkFace,TA,TA,Slab,None,None,None,None,None,Wall,Fa,N,FuseA,TA,Typ,None,Detchd,Unf,TA,TA,Y,WD ,69.0,8544,3,1949,1950,340.0,0.0,1040,0.0,2,0,6,0,1949.0,2.0,400.0,0,0,87500
1175,FV,Pave,IR1,Lvl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,Fin,TA,TA,Y,WD ,79.0,10646,7,2001,2001,513.0,858.0,1789,1.0,2,1,7,1,2001.0,2.0,546.0,0,0,223000
1232,RL,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,Gd,Gd,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,COD,80.0,8400,6,1962,2005,237.0,1319.0,1537,1.0,1,1,7,1,1962.0,2.0,462.0,0,36,174000
2590,RL,Pave,Reg,Lvl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,TA,Typ,None,Attchd,Fin,TA,TA,Y,WD ,85.0,15428,5,1951,1991,0.0,884.0,884,1.0,1,0,4,0,1951.0,1.0,270.0,0,0,142000
2463,FV,Pave,Reg,Lvl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,Gd,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,New,81.0,11216,8,2006,2006,0.0,1489.0,1489,0.0,2,0,7,1,2006.0,2.0,776.0,0,140,232600
2358,RL,Pave,Reg,Lvl,NWAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,GasA,Fa,Y,SBrkr,Gd,Typ,Fa,Attchd,RFn,TA,TA,Y,WD ,78.0,10140,6,1974,1999,99.0,1040.0,1309,1.0,1,1,5,1,1974.0,2.0,484.0,265,0,181000
2911,RM,Pave,Reg,Lvl,MeadowV,Norm,Norm,TwnhsE,2Story,Gable,CompShg,CemntBd,CmentBd,None,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,TA,Maj1,Gd,Attchd,Fin,TA,TA,Y,WD ,42.0,3964,6,1973,1973,0.0,942.0,2521,1.0,2,1,10,1,1973.0,2.0,576.0,728,20,151400
1699,RL,Pave,IR1,Lvl,NridgHt,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,WD ,98.0,11428,8,2006,2006,248.0,1626.0,1634,0.0,2,0,7,1,2006.0,3.0,866.0,0,44,250000
115,RL,Pave,Reg,Lvl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,Unf,TA,TA,Y,WD ,80.0,10421,7,1988,1988,42.0,980.0,1714,0.0,2,1,7,1,1988.0,2.0,496.0,228,66,196500
